Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
5126,Anahi Iyer,Electronics & Communication (ECE),2016,2020,anahiiyer31@gmail.com,04309278385,2001-12-28,"34/480, Kala Ganj, Ramgarh-230523",Bareilly,90.0,89.0,No,,,No special remarks
5127,Ela Ratta,Electronics & Communication (ECE),2017,2021,elaratta2@gmail.com,07877096746,1998-12-24,"18/536, Sheth Zila, Secunderabad-866297",Chandrapur,82.3,87.5,Yes,HCL Technologies,2085902,Got job in campus placement
5128,Yuvaan Balakrishnan,Electronics & Communication (ECE),2016,2020,yuvaanbalakrishnan67@gmail.com,2294997110,2003-01-29,"35/62, Boase Zila, Nizamabad 166311",Patna,87.5,91.3,No,,,No special remarks
5129,Advik Kohli,Electronics & Communication (ECE),2017,2021,advikkohli2@gmail.com,8672009563,2000-05-10,"32, Sahni Zila, Miryalaguda 071611",Jabalpur,93.5,84.9,Yes,HCL Technologies,2201208,Got job in campus placement
5130,Aarav Kanda,Electronics & Communication (ECE),2016,2020,aaravkanda49@gmail.com,+918778024009,1998-10-01,"460, Choudhry Street, Bahraich 422497",Bhavnagar,88.1,97.1,No,,,No special remarks
5131,Urvi Balasubramanian,Electronics & Communication (ECE),2016,2020,urvibalasubramanian16@gmail.com,00435752477,1998-11-18,"H.No. 33, Walia Road, Vadodara-131876",Secunderabad,85.2,94.4,Yes,Samsung R&D,2206662,Got job in campus placement
5132,Pari Ram,Electronics & Communication (ECE),2019,2023,pariram13@gmail.com,02168200747,2002-01-20,"H.No. 27, Chakraborty Zila, Yamunanagar 244344",Malegaon,86.0,84.6,Yes,Sony India,2212852,Got job in campus placement
5133,Saanvi Jha,Electronics & Communication (ECE),2018,2022,saanvijha45@gmail.com,02346796923,2003-08-13,"98/744, Tella Nagar, Amroha 007300",Jorhat,91.8,81.2,No,,,No special remarks
5134,Alisha Kaul,Electronics & Communication (ECE),2016,2020,alishakaul57@gmail.com,+919374497278,1998-09-13,"468, Venkataraman Nagar, Satara 989318",Kalyan-Dombivli,77.1,91.7,No,,,No special remarks
5135,Manjari Batra,Electronics & Communication (ECE),2017,2021,manjaribatra26@gmail.com,+914504203091,2002-11-04,"301, Thakur Street, Bettiah-757214",Anand,91.2,82.5,No,,,No special remarks
5136,Khushi Ratti,Electronics & Communication (ECE),2019,2023,khushiratti32@gmail.com,4193825993,1999-04-29,"72, Wali Circle, Rampur-628872",Kumbakonam,80.9,81.6,No,,,No special remarks
5137,Ahana  Ravi,Electronics & Communication (ECE),2017,2021,ahanaravi32@gmail.com,8588594062,2000-05-23,"74/38, Kata Circle, Chandrapur-430156",Nagpur,90.1,87.8,Yes,HCL Technologies,2117206,Got job in campus placement
5138,Yuvaan Shenoy,Electronics & Communication (ECE),2017,2021,yuvaanshenoy77@gmail.com,4010826214,1999-07-02,"H.No. 568, Sengupta Circle, Nellore 167307",Shivpuri,88.7,82.2,Yes,Sony India,2058946,Got job in campus placement
5139,Amani Koshy,Electronics & Communication (ECE),2019,2023,amanikoshy29@gmail.com,6381369077,2001-08-17,"61/662, Gaba, Jorhat 346287",Mehsana,91.1,80.1,No,,,No special remarks
5140,Hridaan Varghese,Electronics & Communication (ECE),2018,2022,hridaanvarghese2@gmail.com,+913745112524,2000-07-20,"15, Bhagat Chowk, Gaya 087690",Dehri,87.6,80.7,No,,,No special remarks
5141,Raunak Bahri,Electronics & Communication (ECE),2017,2021,raunakbahri48@gmail.com,+910160921999,1999-04-23,"99/29, Kaur Marg, Hyderabad 511809",Nellore,75.9,99.8,No,,,No special remarks
5142,Piya Butala,Electronics & Communication (ECE),2017,2021,piyabutala63@gmail.com,04165050193,1998-02-25,"27/589, Sant Path, Junagadh 368770",Tenali,88.7,86.1,Yes,Tata Elxsi,2066120,Got job in campus placement
5143,Mannat Jha,Electronics & Communication (ECE),2016,2020,mannatjha10@gmail.com,00534255202,1998-08-17,"255, Agarwal, Shimoga 598829",Rajpur Sonarpur,82.6,97.3,Yes,Sony India,2174011,Got job in campus placement
5144,Devansh Dalal,Electronics & Communication (ECE),2019,2023,devanshdalal10@gmail.com,00317865217,1998-02-01,"H.No. 48, Varghese Marg, Durgapur-742333",Deoghar,92.7,80.6,Yes,Samsung R&D,2126254,Got job in campus placement
5145,Samar Kothari,Electronics & Communication (ECE),2019,2023,samarkothari79@gmail.com,07599728306,1999-08-26,"H.No. 872, Ram Path, Alwar-584949",Hyderabad,80.0,81.9,Yes,Tata Elxsi,2200704,Got job in campus placement
5146,Lakshay Sane,Electronics & Communication (ECE),2017,2021,lakshaysane90@gmail.com,+910124711705,1999-09-01,"65/163, Konda Road, Pali 427627",Nadiad,80.2,83.4,Yes,Sony India,2127147,Got job in campus placement
5147,Pari Grewal,Electronics & Communication (ECE),2018,2022,parigrewal78@gmail.com,04544284993,2002-03-09,"80/598, Kaul Road, Rewa-571601",Rajkot,92.2,81.3,No,,,No special remarks
5148,Adah Seshadri,Electronics & Communication (ECE),2018,2022,adahseshadri53@gmail.com,+919422700961,1998-03-08,"H.No. 52, Rao Road, Davanagere 974737",Satna,81.6,94.6,No,,,No special remarks
5149,Farhan Balasubramanian,Electronics & Communication (ECE),2018,2022,farhanbalasubramanian87@gmail.com,0438169253,1998-02-20,"69/43, Shere Marg, Bhimavaram 132439",Nizamabad,85.5,99.6,Yes,Tata Elxsi,2188596,Got job in campus placement
5150,Kaira Bhasin,Electronics & Communication (ECE),2016,2020,kairabhasin13@gmail.com,7416261908,1998-02-08,"164, Chad Zila, Phagwara 803102",Kollam,76.9,81.2,Yes,Tata Elxsi,2086574,Got job in campus placement
5151,Tara Chadha,Electronics & Communication (ECE),2017,2021,tarachadha52@gmail.com,+914385905186,2003-09-05,"H.No. 40, Saran Nagar, Mau-001713",Varanasi,94.1,98.4,Yes,Tata Elxsi,2051742,Got job in campus placement
5152,Riya Batta,Electronics & Communication (ECE),2016,2020,riyabatta39@gmail.com,00627671501,1998-04-18,"38, Balan Nagar, Sonipat-405123",Muzaffarnagar,94.3,90.0,Yes,Tata Elxsi,2223308,Got job in campus placement
5153,Shamik Korpal,Electronics & Communication (ECE),2018,2022,shamikkorpal19@gmail.com,+918132507468,2000-07-19,"65, Walla Chowk, Bareilly 942712",Raiganj,94.4,86.1,No,,,No special remarks
5154,Tanya Kashyap,Electronics & Communication (ECE),2016,2020,tanyakashyap33@gmail.com,01693029666,2001-03-17,"H.No. 279, Wali Ganj, Gangtok-773524",Anantapur,91.7,93.5,Yes,Samsung R&D,2134290,Got job in campus placement
5155,Jayan Khanna,Electronics & Communication (ECE),2017,2021,jayankhanna31@gmail.com,08040471184,1998-05-19,"414, Rao, Asansol 880635",Pune,82.2,83.4,No,,,No special remarks
5156,Manjari Kaul,Electronics & Communication (ECE),2017,2021,manjarikaul13@gmail.com,03306546442,1998-10-13,"H.No. 006, Gopal Road, Ozhukarai-576630",Bijapur,79.7,87.9,Yes,HCL Technologies,2129428,Got job in campus placement
5157,Samiha Sule,Electronics & Communication (ECE),2017,2021,samihasule87@gmail.com,3572236863,1998-06-22,"H.No. 015, Chanda Nagar, Tenali-817446",Dehradun,94.1,99.0,No,,,No special remarks
5158,Divij Hegde,Electronics & Communication (ECE),2017,2021,divijhegde56@gmail.com,04077400777,1998-11-05,"68/047, Chana Chowk, Asansol 434902",Ozhukarai,89.7,81.3,Yes,Tata Elxsi,2177817,Got job in campus placement
5159,Saira Chacko,Electronics & Communication (ECE),2019,2023,sairachacko48@gmail.com,03146443759,2003-05-01,"41, Varma Nagar, Hapur-776183",Berhampore,94.5,90.7,Yes,Samsung R&D,2168207,Got job in campus placement
5160,Uthkarsh Balay,Electronics & Communication (ECE),2019,2023,uthkarshbalay7@gmail.com,06008528841,1999-03-06,"28/167, Das Street, Guna-064743",Amroha,92.5,87.8,Yes,HCL Technologies,2193684,Got job in campus placement
5161,Kavya Baral,Electronics & Communication (ECE),2017,2021,kavyabaral37@gmail.com,2144439114,2003-02-04,"88, Issac Nagar, Ramagundam-400129",Kolkata,82.0,97.9,Yes,Samsung R&D,2221197,Got job in campus placement
5162,Keya Bora,Electronics & Communication (ECE),2019,2023,keyabora52@gmail.com,1820369813,2000-03-23,"22/900, Sane Marg, Ghaziabad-269709",Pondicherry,78.0,96.8,Yes,Sony India,2052870,Got job in campus placement
5163,Drishya Brar,Electronics & Communication (ECE),2019,2023,drishyabrar70@gmail.com,+913384092157,1998-05-02,"336, Batta Street, Junagadh-090781",Bongaigaon,92.9,95.5,No,,,No special remarks
5164,Anahi Borah,Electronics & Communication (ECE),2016,2020,anahiborah5@gmail.com,03091966495,2000-03-05,"88/48, Chandra Ganj, Rohtak 192654",Rourkela,78.6,94.6,No,,,No special remarks
5165,Mamooty Kalita,Electronics & Communication (ECE),2016,2020,mamootykalita40@gmail.com,08337080840,2003-07-15,"74, Chana Zila, Salem-140536",Shimla,86.1,95.2,Yes,Tata Elxsi,2099949,Got job in campus placement
5166,Yuvaan Som,Electronics & Communication (ECE),2017,2021,yuvaansom72@gmail.com,+912732243873,1998-10-04,"H.No. 691, Wali Street, Hosur-736109",Moradabad,84.4,99.7,No,,,No special remarks
5167,Shalv Divan,Electronics & Communication (ECE),2018,2022,shalvdivan67@gmail.com,07390261676,2001-03-20,"H.No. 574, Swaminathan Circle, Raichur 985509",Saharsa,85.8,91.0,Yes,Tata Elxsi,2100408,Got job in campus placement
5168,Yashvi Konda,Electronics & Communication (ECE),2016,2020,yashvikonda30@gmail.com,09674614640,2002-03-08,"H.No. 844, Sarraf Path, Jamshedpur 073128",Bettiah,87.4,95.9,Yes,HCL Technologies,2162924,Got job in campus placement
5169,Hrishita Tata,Electronics & Communication (ECE),2017,2021,hrishitatata42@gmail.com,6467777824,1997-10-19,"H.No. 16, Ravi, Hospet-153337",Jaunpur,81.0,85.1,No,,,No special remarks
5170,Tara Dugar,Electronics & Communication (ECE),2018,2022,taradugar92@gmail.com,+919746226617,1999-05-01,"25/051, Ravel Nagar, Hubli–Dharwad-709162",Raipur,91.0,82.8,No,,,No special remarks
5171,Indrans Sachdev,Electronics & Communication (ECE),2016,2020,indranssachdev63@gmail.com,6276515029,2000-08-22,"19/381, Sant Zila, Nagaon 978035",Bokaro,86.6,80.9,No,,,No special remarks
5172,Indrajit Halder,Electronics & Communication (ECE),2016,2020,indrajithalder50@gmail.com,2654932984,2002-06-28,"H.No. 94, Ahluwalia Road, Mau 563373",Bhalswa Jahangir Pur,84.2,94.4,Yes,Samsung R&D,2100348,Got job in campus placement
5173,Gatik Sura,Electronics & Communication (ECE),2017,2021,gatiksura92@gmail.com,+911432270157,2001-10-06,"56/831, Ravel Zila, Saharanpur 468668",Chapra,94.4,89.9,Yes,Samsung R&D,2171412,Got job in campus placement
5174,Kaira Sarin,Electronics & Communication (ECE),2019,2023,kairasarin39@gmail.com,0751854862,2003-07-20,"58/769, Arya Nagar, Tirupati-551890",Solapur,83.0,81.7,No,,,No special remarks
5175,Nirvi Gara,Electronics & Communication (ECE),2016,2020,nirvigara66@gmail.com,+915545465744,2001-02-10,"H.No. 102, Joshi Path, Dhanbad-938497",Jalgaon,87.9,95.9,No,,,No special remarks
5176,Hansh Thaker,Electronics & Communication (ECE),2017,2021,hanshthaker1@gmail.com,06803296406,2003-04-15,"59/13, Kadakia, Tiruppur 079757",Anantapur,89.7,97.0,No,,,No special remarks
5177,Raunak Golla,Electronics & Communication (ECE),2017,2021,raunakgolla50@gmail.com,+913210686224,2002-05-08,"23/60, Chaudhry Ganj, Vellore-952949",Siwan,75.8,92.2,No,,,No special remarks
5178,Yakshit Apte,Electronics & Communication (ECE),2016,2020,yakshitapte45@gmail.com,01930083823,2000-07-17,"H.No. 60, Dada Circle, Jamnagar 376735",Kulti,93.4,80.4,Yes,Tata Elxsi,2086735,Got job in campus placement
5179,Indranil Thakkar,Electronics & Communication (ECE),2017,2021,indranilthakkar50@gmail.com,03816597479,1998-05-03,"H.No. 27, Lata Nagar, Ballia-542740",Mirzapur,94.2,96.0,No,,,No special remarks
5180,Siya Shere,Electronics & Communication (ECE),2018,2022,siyashere51@gmail.com,04516229915,2000-05-09,"41, Shah Street, Kulti-599359",Tezpur,81.9,95.2,No,,,No special remarks
5181,Anvi Chad,Electronics & Communication (ECE),2019,2023,anvichad71@gmail.com,5366743175,1997-10-02,"687, Anand Path, Jehanabad 722891",Kozhikode,92.3,96.4,Yes,Tata Elxsi,2148223,Got job in campus placement
5182,Raunak Karpe,Electronics & Communication (ECE),2019,2023,raunakkarpe39@gmail.com,08742781486,2003-06-21,"H.No. 23, Lall Chowk, Hospet 325747",Serampore,87.4,86.7,Yes,Tata Elxsi,2046620,Got job in campus placement
5183,Uthkarsh Srinivas,Electronics & Communication (ECE),2016,2020,uthkarshsrinivas18@gmail.com,07622774265,2003-07-16,"H.No. 740, Hans Nagar, Pallavaram 818177",Anand,93.5,91.0,Yes,Sony India,2169068,Got job in campus placement
5184,Emir Sandal,Electronics & Communication (ECE),2019,2023,emirsandal8@gmail.com,03698430761,2000-02-06,"00, Mahal Nagar, Sultan Pur Majra 804961",Sambalpur,85.0,84.6,Yes,Tata Elxsi,2104953,Got job in campus placement
5185,Shanaya Jhaveri,Electronics & Communication (ECE),2016,2020,shanayajhaveri76@gmail.com,4056241338,2002-06-08,"H.No. 26, Sangha Path, Bhilai 075298",Buxar,88.3,91.7,No,,,No special remarks
5186,Indrans Setty,Electronics & Communication (ECE),2016,2020,indranssetty99@gmail.com,7838537845,1997-11-28,"24/30, Tella Chowk, Kollam-078138",Siwan,76.6,88.6,Yes,Samsung R&D,2193222,Got job in campus placement
5187,Ira Shetty,Electronics & Communication (ECE),2016,2020,irashetty69@gmail.com,4718641731,2002-04-18,"H.No. 04, Sachdev, Sasaram 699733",Shahjahanpur,76.4,92.2,Yes,Tata Elxsi,2226113,Got job in campus placement
5188,Kartik Kade,Electronics & Communication (ECE),2016,2020,kartikkade78@gmail.com,+910105503431,1998-03-03,"07, Saran Circle, Rajpur Sonarpur-728251",Alwar,93.5,96.6,Yes,Sony India,2059420,Got job in campus placement
5189,Dhanuk Mangal,Electronics & Communication (ECE),2017,2021,dhanukmangal45@gmail.com,0252999981,1998-06-25,"H.No. 64, Chadha Marg, Rourkela-081602",Secunderabad,81.5,90.0,Yes,HCL Technologies,2067570,Got job in campus placement
5190,Urvi Lall,Electronics & Communication (ECE),2019,2023,urvilall38@gmail.com,01164077672,2003-05-16,"429, Shankar Circle, Sri Ganganagar 235321",Kurnool,85.3,88.1,Yes,Samsung R&D,2161086,Got job in campus placement
5191,Adah Varghese,Electronics & Communication (ECE),2018,2022,adahvarghese66@gmail.com,+919505200981,2000-03-30,"H.No. 876, Choudhary, Howrah 778713",Thoothukudi,84.2,82.3,Yes,Sony India,2183014,Got job in campus placement
5192,Pihu Vyas,Electronics & Communication (ECE),2017,2021,pihuvyas44@gmail.com,0141220864,1999-09-01,"99/120, Basak Circle, Guwahati 842482",Singrauli,75.2,87.5,No,,,No special remarks
5193,Kartik Kulkarni,Electronics & Communication (ECE),2018,2022,kartikkulkarni1@gmail.com,+914528927932,2000-05-03,"H.No. 71, Vala Path, Pimpri-Chinchwad-854191",Amroha,84.1,91.8,Yes,HCL Technologies,2124892,Got job in campus placement
5194,Samarth Saran,Electronics & Communication (ECE),2019,2023,samarthsaran13@gmail.com,05275065608,1999-06-24,"175, Majumdar, Jalandhar-456882",Rourkela,91.9,94.4,Yes,HCL Technologies,2129978,Got job in campus placement
5195,Prisha Tara,Electronics & Communication (ECE),2018,2022,prishatara16@gmail.com,8694329904,1999-01-15,"995, Wadhwa Marg, Bally 848516",Nanded,86.2,99.4,Yes,Samsung R&D,2059005,Got job in campus placement
5196,Samaira Gill,Electronics & Communication (ECE),2019,2023,samairagill41@gmail.com,+912765774421,1997-12-03,"H.No. 28, Sur Nagar, Fatehpur-077611",Jalandhar,80.8,96.6,No,,,No special remarks
5197,Mohanlal Swamy,Electronics & Communication (ECE),2018,2022,mohanlalswamy89@gmail.com,+916184634997,1998-05-07,"H.No. 99, Bassi Nagar, Guntur-825674",Morena,87.2,99.1,No,,,No special remarks
5198,Alisha Seth,Electronics & Communication (ECE),2018,2022,alishaseth16@gmail.com,1618895205,1998-01-30,"H.No. 745, Koshy Marg, Tiruppur-715317",Thiruvananthapuram,89.6,82.8,Yes,HCL Technologies,2098083,Got job in campus placement
5199,Hansh Rout,Electronics & Communication (ECE),2018,2022,hanshrout65@gmail.com,+914716270653,1998-03-22,"877, Dey Road, Malda-079428",Raiganj,82.9,86.7,Yes,Samsung R&D,2116541,Got job in campus placement
5200,Shalv Ramesh,Electronics & Communication (ECE),2019,2023,shalvramesh90@gmail.com,+913636677630,2000-12-06,"04, Jaggi Zila, Vadodara 558461",Mau,86.4,99.8,Yes,Sony India,2167977,Got job in campus placement
5201,Armaan D’Alia,Electronics & Communication (ECE),2018,2022,armaand’alia21@gmail.com,06370713616,2002-12-26,"H.No. 161, Dey Zila, Ghaziabad-057516",New Delhi,80.3,81.7,No,,,No special remarks
5202,Aradhya Raman,Electronics & Communication (ECE),2017,2021,aradhyaraman31@gmail.com,06203483414,1998-01-07,"H.No. 071, Comar Street, Raurkela Industrial Township 808757",Rewa,79.0,83.3,Yes,Sony India,2178198,Got job in campus placement
5203,Madhav Jani,Electronics & Communication (ECE),2016,2020,madhavjani56@gmail.com,3600249726,2000-06-24,"781, Sant Zila, Alwar-934456",Surendranagar Dudhrej,93.0,82.7,Yes,Samsung R&D,2223055,Got job in campus placement
5204,Indrans Singhal,Electronics & Communication (ECE),2018,2022,indranssinghal53@gmail.com,+914405772334,2000-07-22,"02/240, Bora Road, Korba 046337",Singrauli,80.2,89.8,Yes,Tata Elxsi,2130095,Got job in campus placement
5205,Sana Jain,Electronics & Communication (ECE),2018,2022,sanajain23@gmail.com,+915078144068,2001-06-11,"H.No. 932, Halder Street, Munger 536578",Cuttack,93.7,82.3,Yes,Tata Elxsi,2218485,Got job in campus placement
5206,Prisha Gill,Electronics & Communication (ECE),2016,2020,prishagill97@gmail.com,08414888236,2003-05-19,"H.No. 20, Iyer Road, Pondicherry 091063",Sultan Pur Majra,86.3,93.3,No,,,No special remarks
5207,Zaina Sampath,Electronics & Communication (ECE),2016,2020,zainasampath13@gmail.com,05251514013,2003-05-29,"H.No. 398, Aggarwal Path, Bhusawal-677327",Tiruppur,77.7,94.1,No,,,No special remarks
5208,Navya Ratta,Electronics & Communication (ECE),2019,2023,navyaratta14@gmail.com,00195135620,2002-03-30,"H.No. 01, Kashyap Zila, Hosur-402547",Ambarnath,78.4,94.1,No,,,No special remarks
5209,Faiyaz Bains,Electronics & Communication (ECE),2016,2020,faiyazbains17@gmail.com,06877618858,1998-12-20,"26, Sekhon Chowk, Gopalpur 916753",Visakhapatnam,79.1,99.2,No,,,No special remarks
5210,Aniruddh Chahal,Electronics & Communication (ECE),2018,2022,aniruddhchahal98@gmail.com,0168849741,1998-05-04,"10/14, Zachariah Chowk, Bijapur 320417",Gandhinagar,94.1,82.2,No,,,No special remarks
5211,Neelofar Korpal,Electronics & Communication (ECE),2018,2022,neelofarkorpal73@gmail.com,04376748309,1999-04-24,"H.No. 726, Kari Marg, Gandhidham 047781",Tumkur,88.4,93.1,No,,,No special remarks
5212,Khushi Bhatt,Electronics & Communication (ECE),2018,2022,khushibhatt10@gmail.com,05836616602,1999-11-23,"05/14, Sankar Circle, Rewa 942344",Chandigarh,89.1,91.2,No,,,No special remarks
5213,Jivin Deshmukh,Electronics & Communication (ECE),2018,2022,jivindeshmukh22@gmail.com,1415722777,1999-03-10,"44/945, Goyal Marg, Singrauli-092672",Noida,90.1,96.9,No,,,No special remarks
5214,Yuvraj  Basak,Electronics & Communication (ECE),2018,2022,yuvrajbasak52@gmail.com,03188384510,1999-12-31,"53/543, Anand, Vellore-433069",Kumbakonam,94.0,92.5,Yes,HCL Technologies,2188277,Got job in campus placement
5215,Mehul Sunder,Electronics & Communication (ECE),2019,2023,mehulsunder73@gmail.com,+912006024578,2001-01-22,"H.No. 63, Shetty, Tumkur-182072",Jaipur,75.8,98.3,No,,,No special remarks
5216,Devansh Batra,Electronics & Communication (ECE),2018,2022,devanshbatra54@gmail.com,04226687287,2003-01-10,"65, Walla Ganj, Morbi 642853",Agartala,92.0,80.3,Yes,Samsung R&D,2200897,Got job in campus placement
5217,Prerak Sachdeva,Electronics & Communication (ECE),2018,2022,preraksachdeva75@gmail.com,4710933855,2003-02-10,"12, Dutta Chowk, Bhalswa Jahangir Pur-071914",Kadapa,89.9,96.2,Yes,HCL Technologies,2088340,Got job in campus placement
5218,Anika Desai,Electronics & Communication (ECE),2016,2020,anikadesai48@gmail.com,00899788638,2000-10-17,"H.No. 09, Dubey Marg, Giridih-950888",Nagpur,84.2,82.8,No,,,No special remarks
5219,Drishya Saini,Electronics & Communication (ECE),2016,2020,drishyasaini22@gmail.com,06975624460,2001-11-02,"02/210, Loke Marg, Nagercoil 427744",Gwalior,84.6,82.3,Yes,Samsung R&D,2102775,Got job in campus placement
5220,Alisha Banik,Electronics & Communication (ECE),2019,2023,alishabanik79@gmail.com,03698628143,2000-08-20,"85/08, Rana Marg, Nagercoil 744747",Indore,89.4,98.1,Yes,Samsung R&D,2153477,Got job in campus placement
